datetime,timing,temperature
2024-10-01 04:51,before,1.2
2024-10-01 12:11,working,1.3
2024-10-01 18:01,after,1.1
2024-10-02 04:51,before,2.4
2024-10-02 12:01,working,2.0
2024-10-02 18:01,after,1.8
2024-10-03 05:01,before,1.8
2024-10-03 12:11,working,1.5
2024-10-03 18:01,after,1.7
2024-10-04 04:51,before,1.7
2024-10-04 12:11,working,0.5
2024-10-04 18:01,after,3.2
2024-10-05 04:51,before,1.7
2024-10-05 12:01,working,0.1
2024-10-05 18:01,after,1.2
2024-10-06 04:51,before,1.6
2024-10-06 12:11,working,0.1
2024-10-06 18:01,after,0.7
2024-10-07 04:51,before,0.8
2024-10-07 12:11,working,1.2
2024-10-07 18:01,after,-0.1
2024-10-08 04:51,before,1.3
2024-10-08 12:11,working,1.4
2024-10-08 18:01,after,1.2
2024-10-09 04:51,before,2.0
2024-10-09 12:11,working,2.8
2024-10-09 18:01,after,2.4
2024-10-10 04:51,before,2.0
2024-10-10 12:11,working,2.3
2024-10-10 18:01,after,1.6
2024-10-11 04:51,before,1.9
2024-10-11 12:01,working,0.4
2024-10-11 18:01,after,2.5
2024-10-12 04:51,before,1.1
2024-10-12 12:01,working,1.3
2024-10-12 18:01,after,1.3
2024-10-13 04:51,before,0.6
2024-10-13 12:11,working,0.5
2024-10-13 18:01,after,0.5
2024-10-14 04:51,before,0.8
2024-10-14 12:16,working,1.1
2024-10-14 18:06,after,0.6
2024-10-15 05:06,before,1.2
2024-10-15 12:16,working,0.4
2024-10-15 18:07,after,0.8
2024-10-16 04:57,before,1.0
2024-10-16 12:17,working,3.1
2024-10-16 18:07,after,-0.2
2024-10-17 04:57,before,0.2
2024-10-17 12:17,working,0.8
2024-10-17 18:07,after,0.9
2024-10-18 04:57,before,0.3
2024-10-18 12:17,working,0.5
2024-10-18 18:07,after,3.2
2024-10-19 04:57,before,0.6
2024-10-19 12:07,working,0.7
2024-10-19 18:07,after,1.4
2024-10-20 04:57,before,1.1
2024-10-20 12:17,working,1.3
2024-10-20 18:07,after,0.9
2024-10-21 04:57,before,0.9
2024-10-21 12:17,working,1.6
2024-10-21 18:07,after,1.5
2024-10-22 04:57,before,1.6
2024-10-22 12:17,working,1.0
2024-10-22 18:07,after,0.4
2024-10-23 04:57,before,0.5
2024-10-23 12:17,working,3.1
2024-10-23 18:07,after,1.2
2024-10-24 04:57,before,1.2
2024-10-24 12:17,working,1.9
2024-10-24 18:07,after,1.4
2024-10-25 04:57,before,1.2
2024-10-25 12:17,working,1.1
2024-10-25 18:07,after,1.6
2024-10-26 04:57,before,0.5
2024-10-26 12:07,working,1.1
2024-10-26 18:07,after,0.8
2024-10-27 04:57,before,0.4
2024-10-27 12:17,working,0.6
2024-10-27 18:07,after,0.3
2024-10-28 04:57,before,0.5
2024-10-28 12:17,working,1.3
2024-10-28 18:07,after,0.4
2024-10-29 04:57,before,0.5
2024-10-29 12:17,working,0.8
2024-10-29 18:07,after,1.1
2024-10-30 04:57,before,0.8
2024-10-30 12:18,working,1.0
2024-10-30 18:08,after,0.6
2024-10-31 04:48,before,0.5
2024-10-31 12:08,working,1.1
2024-10-31 17:58,after,0.6
