datetime,timing,temperature
2025-03-01 04:59,before,-18.5
2025-03-01 12:19,working,-17.7
2025-03-01 18:09,after,-17.9
2025-03-02 05:00,before,-17.9
2025-03-02 12:20,working,-18.4
2025-03-02 18:10,after,-18.5
2025-03-03 05:00,before,-17.7
2025-03-03 12:20,working,-17.9
2025-03-03 18:10,after,-18.3
2025-03-04 05:00,before,-18.4
2025-03-04 12:20,working,-17.9
2025-03-04 18:10,after,-18.7
2025-03-05 05:00,before,-17.6
2025-03-05 12:20,working,-18.1
2025-03-05 18:10,after,-18.6
2025-03-06 05:00,before,-17.6
2025-03-06 12:20,working,-18.2
2025-03-06 18:10,after,-18.6
2025-03-07 05:00,before,-18.5
2025-03-07 12:20,working,-18.3
2025-03-07 18:10,after,-18.3
2025-03-08 05:00,before,-17.7
2025-03-08 12:10,working,-17.8
2025-03-08 18:00,after,-18.6
2025-03-09 04:50,before,-18.6
2025-03-09 12:10,working,-17.7
2025-03-09 18:00,after,-18.3
2025-03-10 04:50,before,-17.8
2025-03-10 12:10,working,-18.2
2025-03-10 18:00,after,-18.6
2025-03-11 05:00,before,-18.0
2025-03-11 12:20,working,-18.1
2025-03-11 18:10,after,-18.4
2025-03-12 05:00,before,-18.7
2025-03-12 12:20,working,-18.8
2025-03-12 18:10,after,-19.1
2025-03-13 05:00,before,-18.7
2025-03-13 12:20,working,-18.7
2025-03-13 18:10,after,-17.9
2025-03-14 05:00,before,-14.7
2025-03-14 12:20,working,-17.9
2025-03-14 18:10,after,-17.8
2025-03-15 05:00,before,-18.6
2025-03-15 12:10,working,-18.3
2025-03-15 18:10,after,-18.5
2025-03-16 05:01,before,-18.8
2025-03-16 12:21,working,-18.2
2025-03-16 18:01,after,-18.6
2025-03-17 05:01,before,-18.6
2025-03-17 12:21,working,-18.1
2025-03-17 18:11,after,-17.8
2025-03-18 05:01,before,-18.4
2025-03-18 12:21,working,-18.1
2025-03-18 18:11,after,-18.5
2025-03-19 05:01,before,-18.7
2025-03-19 12:21,working,-18.6
2025-03-19 18:11,after,-18.7
2025-03-20 05:01,before,-17.7
2025-03-20 12:21,working,-16.7
2025-03-20 18:11,after,-17.7
2025-03-21 05:01,before,-18.7
2025-03-21 12:21,working,-17.7
2025-03-21 18:11,after,-18.0
2025-03-22 05:01,before,-18.4
2025-03-22 12:21,working,-17.9
2025-03-22 18:11,after,-18.2
2025-03-23 05:01,before,-18.6
2025-03-23 12:21,working,-18.6
2025-03-23 18:11,after,-9.1
2025-03-24 05:01,before,-18.5
2025-03-24 12:11,working,-18.6
2025-03-24 18:11,after,-18.0
2025-03-25 05:01,before,-17.9
2025-03-25 12:21,working,-18.7
2025-03-25 18:11,after,-18.7
2025-03-26 05:01,before,-17.9
2025-03-26 12:21,working,-18.8
2025-03-26 18:11,after,-19.1
2025-03-27 05:01,before,-18.8
2025-03-27 12:21,working,-18.0
2025-03-27 18:11,after,-18.2
2025-03-28 05:01,before,-18.8
2025-03-28 12:21,working,-17.9
2025-03-28 18:11,after,-18.4
2025-03-29 05:01,before,-18.2
2025-03-29 12:21,working,-18.7
2025-03-29 18:11,after,-18.2
2025-03-30 05:01,before,-17.5
2025-03-30 12:31,working,-18.2
2025-03-30 18:12,after,-18.5
2025-03-31 05:02,before,-18.5
2025-03-31 12:22,working,-18.1
2025-03-31 18:02,after,-18.2
